asset,date,open,high,low,close,volume,return_1d,log_return,volatility_20d_ann,ma_gap_20_60,drawdown_126d,hmm_state,hmm_label,hmm_label_code,prob_bear,prob_neutral,prob_bull,smooth_prob_bear_5,smooth_prob_neutral_5,smooth_prob_bull_5,state_mean_daily_return,state_ann_return,state_ann_vol,state_sharpe,state_count,model_loglik,target_label_plus_1_steps,target_code_plus_1_steps
GLD,2012-10-16,168.8699951,169.4499969,168.6699982,169.4199982,6204000,0.006355758994,0.006335646334,0.09176666334,0.04266251515,-0.02413456844,2,Bull,2,8.363789101e-08,7.769100352e-08,0.9999998387,8.522679465e-07,2.151122505e-08,0.9999991262,0.001498812172,0.4589261731,0.1541092893,2.977926738,233,-1998.882042,Bull,2
GLD,2012-10-23,166.0399933,166.0599976,165.1199951,165.4299927,11892500,-0.01282974777,-0.01291275977,0.1074076292,0.03138952781,-0.04711714709,2,Bull,2,3.444498601e-06,4.514697665e-05,0.9999514085,1.306475178e-06,9.049157636e-06,0.9999896444,0.00150757938,0.4621529952,0.1503687114,3.073465157,233,-1993.059433,Bull,2
GLD,2012-11-01,167.0200043,167.0399933,166.0399933,166.0700073,6018000,-0.004555502598,-0.004565910521,0.09664278489,0.01768367504,-0.04343063913,2,Bull,2,5.34528019e-07,7.643061712e-05,0.9999230349,1.110338991e-06,2.43333674e-05,0.9999745563,0.00148919887,0.4553961262,0.149294659,3.050317602,233,-1993.732138,Bull,2
GLD,2012-11-08,166.1399994,168.1600037,166.1199951,167.9900055,8829000,0.009009549826,0.008969205971,0.141459093,0.002876409623,-0.03237137894,2,Bull,2,6.165875379e-06,0.0001957239607,0.9997981102,2.134386781e-06,6.347780757e-05,0.9999343878,0.001351999382,0.405936803,0.1481672417,2.73972032,233,-1999.382177,Bull,2
GLD,2012-11-15,167,167.0500031,165.1799927,166.0899963,10023200,-0.006282176951,-0.00630199286,0.1337779257,-0.006847894667,-0.04331550168,2,Bull,2,5.411995202e-05,0.003766752396,0.9961791277,1.286969838e-05,0.0008168263284,0.999170304,0.001236577889,0.3656324136,0.1361593185,2.685327876,225,-1990.891735,Bull,2
GLD,2012-11-23,167.9700012,170.0099945,167.8000031,169.6100006,6110100,0.01223444188,0.01216020597,0.1323703233,-0.010194393,-0.02304014738,2,Bull,2,1.482788403e-05,0.0001034357817,0.9998817363,1.581854761e-05,0.0008374979465,0.9991466835,0.001294351014,0.3856598548,0.1355924628,2.84425732,225,-1981.317133,Bull,2
GLD,2012-11-30,166.9400024,167.2200012,165.5299988,166.0500031,8412300,-0.006759119952,-0.006782066259,0.1404033415,-0.0103512955,-0.04354586448,2,Bull,2,6.522981865e-05,0.003406278356,0.9965284918,2.817561162e-05,0.001509724222,0.9984621002,0.001163874773,0.3408402138,0.1351906895,2.521181119,227,-1975.074162,Bull,2
GLD,2012-12-07,164.8800049,165.2200012,164.6000061,165.1600037,7289500,0.004012180317,0.004004152986,0.0973188163,-0.01019417533,-0.04867229375,2,Bull,2,5.729935675e-06,0.006808709693,0.9931855604,2.921469315e-05,0.002856180038,0.9971146053,0.001105206001,0.3211623434,0.1322895743,2.427722253,227,-1973.605542,Bull,2
GLD,2012-12-14,164.1699982,164.4799957,164.0200043,164.1300049,5351700,-0.001460061091,-0.001461128019,0.1005173128,-0.01044349464,-0.05460512467,2,Bull,2,1.754038661e-05,0.5073853756,0.492597084,3.14895954e-05,0.1042941104,0.8956744,0.001059378902,0.3059927548,0.1322643783,2.313493314,225,-1983.862066,Neutral,1
GLD,2012-12-21,159.8200073,160.7599945,159.7799988,160.3300018,13445400,0.003756377134,0.003749339567,0.09571636791,-0.01467231077,-0.07649328226,1,Neutral,1,3.799864644e-05,0.9999603487,1.65264078e-06,2.826533428e-05,0.3035328296,0.696438905,0.0002281634315,0.05918228878,0.1453912373,0.4070554036,188,-1997.543401,Neutral,1
GLD,2012-12-31,160.8999939,162.75,160.7700043,162.0200043,11786200,0.009218955078,0.009176719889,0.09512316329,-0.01934625167,-0.06675880593,1,Neutral,1,4.865178434e-05,0.9999454145,5.93369885e-06,3.503011434e-05,0.5035012254,0.4964637445,0.0002272942711,0.05895032316,0.1444399708,0.4081302621,191,-2001.892862,Neutral,1
GLD,2013-01-08,160.4600067,160.9900055,160.0099945,160.5599976,7694800,0.007087781062,0.007062780803,0.1061885119,-0.01963391464,-0.07516849839,1,Neutral,1,4.106915925e-05,0.9999581382,7.926085982e-07,3.019798246e-05,0.7028115973,0.2971582047,0.0001753116546,0.04516893951,0.1439899608,0.3136950607,196,-2002.436389,Neutral,1
GLD,2013-01-15,162.8000031,163.1699982,162.3500061,162.5599976,10077800,0.00631425229,0.006294400919,0.1129322303,-0.02094884958,-0.0636484247,1,Neutral,1,4.452409333e-05,0.999953328,2.147947921e-06,3.795681399e-05,0.901440521,0.09852152219,0.0001586445476,0.04078831998,0.1421603109,0.2869177741,208,-2001.430881,Neutral,1
GLD,2013-01-23,163.9199982,163.9499969,163,163.2100067,6697000,-0.002810481214,-0.002814438031,0.09002365029,-0.01630154729,-0.05990434802,1,Neutral,1,3.25217412e-05,0.9999556242,1.185410331e-05,4.095308491e-05,0.9999545707,4.476199893e-06,0.0003551238737,0.09361772713,0.139914548,0.6691064546,205,-1991.08528,Neutral,1
GLD,2013-01-30,162.6799927,163.0399933,162.0299988,162.1900024,12010000,0.007453859912,0.007426217177,0.09917520726,-0.01371733516,-0.06577961021,1,Neutral,1,3.808887373e-05,0.9999556375,6.273592949e-06,4.097113037e-05,0.9999536285,5.400390327e-06,0.0004476622044,0.1194202032,0.137639783,0.8676285342,205,-1985.901671,Neutral,1
GLD,2013-02-06,162.1300049,162.6300049,161.9900055,162.3899994,6138700,0.002654931205,0.002651413101,0.08012887021,-0.01062744761,-0.06462762042,1,Neutral,1,4.795489813e-05,0.9999331909,1.885421572e-05,4.083175313e-05,0.9999511838,7.9844937e-06,0.0001778557721,0.04583923058,0.1088158482,0.4212550962,145,-2112.598038,Neutral,1
GLD,2013-02-13,159.6000061,159.6399994,158.7700043,159.0500031,8961300,-0.005253588974,-0.005267437597,0.07972001166,-0.008929169548,-0.08386612239,1,Neutral,1,0.0001311361568,0.9998682194,6.444850037e-07,5.884515263e-05,0.9999332,7.954868981e-06,7.038952271e-07,0.0001773973303,0.1091546093,0.001625193214,145,-2107.132685,Bear,0
GLD,2013-02-21,152,153.4100037,151.8999939,152.6199951,17964800,0.007791816275,0.007761616846,0.1281764556,-0.01550876666,-0.120903205,1,Bear,0,0.9392078836,0.06079211634,5.560708741e-11,0.1878915171,0.8121009577,7.525290518e-06,-0.0006486269178,-0.1507944243,0.1151151606,-1.30994409,124,-2103.89156,Bear,0
GLD,2013-02-28,154.0899963,154.1600037,152.3899994,153,14864400,-0.01015725723,-0.01020919416,0.1419050456,-0.01946506547,-0.1187143629,1,Bear,0,0.9939080737,0.006091926213,4.805931026e-11,0.3866666275,0.6133282181,5.154479467e-06,-0.0007434044626,-0.1708365057,0.1151169705,-1.484025378,141,-2094.487149,Bear,0
GLD,2013-03-07,153.0200043,153.2100067,152.3999939,152.6900024,6586700,-0.00352407036,-0.003530294523,0.1409614232,-0.02776697329,-0.1204999602,1,Bear,0,0.993662385,0.006337614852,1.174904021e-10,0.5853914867,0.4146046135,3.899784376e-06,-0.0004880040013,-0.1157160065,0.1173021094,-0.9864784793,149,-2089.843219,Bear,0
GLD,2013-03-14,153.0200043,154.1699982,153.0099945,153.6799927,11410400,0.0001300859898,0.0001300775294,0.1422724661,-0.03291076691,-0.11479758,1,Bear,0,0.9925673902,0.007432609378,4.465431276e-10,0.7838953737,0.2161044972,1.290305407e-07,-0.0005004439452,-0.1184837776,0.1169078476,-1.013480105,158,-2090.365676,Bear,0
GLD,2013-03-21,156.1699982,156.4299927,155.8800049,156.25,4992000,0.005663930685,0.00564795094,0.09715951704,-0.0284700958,-0.09999424313,1,Bear,0,0.9997477813,0.0002522094819,9.221540835e-09,0.9838187028,0.01618129525,1.977848153e-09,-0.0003833455554,-0.09208369519,0.1162489693,-0.7921248315,163,-2088.514973,Bear,0
GLD,2013-03-28,154.5,154.8000031,154.2200012,154.4499969,6851200,-0.005857387091,-0.005874608866,0.0703894457,-0.02395912557,-0.110362327,1,Bear,0,0.9998107625,0.0001892342306,3.240879702e-09,0.9959392786,0.004060718831,2.614902675e-09,-0.0004409060389,-0.1051581872,0.115009939,-0.9143399961,168,-2085.493128,Bear,0
GLD,2013-04-05,151.5399933,152.9600067,151.0700073,152.8099976,14491800,0.01676761185,0.01662858737,0.1119953514,-0.02000166378,-0.1198087839,1,Bear,0,0.9983206125,0.001679386382,1.131021618e-09,0.9968217863,0.003178210865,2.831495137e-09,-0.0004868304888,-0.1154544628,0.117586068,-0.9818719576,172,-2085.134658,Neutral,1
GLD,2013-04-12,148.6499939,148.8500061,143.4299927,143.9499969,55601800,-0.04700434267,-0.04814493218,0.2106450944,-0.01920477541,-0.1597595681,0,Neutral,1,5.7157279e-08,0.9999999428,2.127979506e-14,0.7980893207,0.2019106765,2.808001313e-09,-0.0009027471255,-0.2034714258,0.2292772707,-0.887446999,157,-2083.209114,Neutral,1
GLD,2013-04-19,136,136.0200043,134.6000061,135.4700012,15659300,0.008711825334,0.008674096351,0.384527133,-0.03982050072,-0.2012852973,0,Neutral,1,2.06125134e-19,1,4.095638931e-22,0.5995758427,0.4004241546,2.718692687e-09,-0.001188478508,-0.2588087456,0.2711343943,-0.954540446,137,-2080.56786,Bear,0
GLD,2013-04-26,142.3000031,143.4299927,140.0399933,140.9100037,19307800,-0.005083677158,-0.005096643006,0.4106647863,-0.05516261017,-0.1692117024,0,Bear,0,1,4.547910199e-18,2.984219555e-18,0.5996262864,0.4003737127,8.743845206e-10,-0.001316424116,-0.2823253004,0.2807719822,-1.005532312,120,-2074.117796,Bear,0
GLD,2013-05-03,141.6999969,142.7100067,141.3999939,142.0899963,11667100,0.001197845062,0.001197128218,0.4075670435,-0.0620692322,-0.1622546087,0,Bear,0,1,1.426692425e-18,1.287373015e-17,0.5996641339,0.4003358658,2.262085828e-10,-0.001239476196,-0.2682731581,0.2772023539,-0.9677881676,124,-2066.841647,Bear,0
GLD,2013-05-10,138.2200012,139.75,137.2599945,139.6000061,14650600,-0.008593079157,-0.008630212541,0.3755792458,-0.06765906128,-0.1769352892,0,Bear,0,1,1.533782547e-15,1.410080407e-27,0.6000000114,0.3999999886,4.259130684e-15,-0.002227011637,-0.4294799311,0.283812819,-1.513250644,109,-2055.512556,Bear,0
GLD,2013-05-17,133.1699982,133.4799957,131.0200043,131.0700073,20346500,-0.02252210527,-0.02277960147,0.2006372547,-0.05333374035,-0.2272271278,0,Bear,0,0.9999999987,1.27145801e-09,1.383900422e-33,0.7999999997,0.2000000003,3.171671853e-18,-0.002682402763,-0.4913349308,0.281022186,-1.748384844,114,-2055.438297,Bear,0
GLD,2013-05-24,134.1100006,134.5099945,133.6399994,133.7599945,5522600,-0.006314583609,-0.006334604921,0.2183546406,-0.05148277301,-0.2113672895,0,Bear,0,0.9999999399,6.014205828e-08,1.716381749e-31,0.9999999877,1.228270357e-08,3.17158994e-18,-0.002398978103,-0.4536756773,0.2820307534,-1.608603572,119,-2050.081818,Bear,0
GLD,2013-06-03,134.7700043,136.9799957,134.4299927,136.5099945,9173000,0.01933987734,0.01915523871,0.2430678387,-0.05405119103,-0.1782941642,0,Bear,0,0.9999999493,5.073380132e-08,9.318928294e-26,0.9999999776,2.242946383e-08,2.574746048e-18,-0.002138126377,-0.4165566082,0.2806559332,-1.484225199,124,-2049.131649,Bear,0
GLD,2013-06-10,133.3000031,134.2799988,132.9900055,133.9400024,6142800,0.004952008314,0.00493978745,0.2475071955,-0.05465093853,-0.1921592281,0,Bear,0,0.9999999699,3.013530755e-08,1.798870731e-27,0.9999999715,2.845652534e-08,1.927968142e-26,-0.002202585626,-0.4259573474,0.2775930514,-1.534466894,129,-2047.813853,Bear,0
GLD,2013-06-17,133.8899994,134.0599976,133.5200043,133.7700043,4072300,-0.004909532391,-0.004921623736,0.2203359173,-0.04441088895,-0.1865117837,0,Bear,0,0.9999965417,3.458308071e-06,2.418259105e-23,0.9999992799,7.201181391e-07,4.855515875e-24,-0.002129877338,-0.4153425092,0.2729010508,-1.521952767,134,-2047.722293,Bear,0
GLD,2013-06-24,124.3099976,124.6999969,123.3099976,123.9300003,12749300,-0.008956439178,-0.008996789189,0.2632566616,-0.04001811041,-0.2428056352,0,Bear,0,1,3.509177836e-11,3.547296897e-35,0.9999992801,7.198708659e-07,4.855515875e-24,-0.003169385136,-0.5500798041,0.2922943923,-1.88193759,114,-2044.447491,Bear,0
GLD,2013-07-01,119.9400024,121.9499969,119.3799973,121.1299973,15945200,0.01695908515,0.01681688534,0.3044226591,-0.04979414498,-0.2599132486,0,Bear,0,1,1.245269288e-16,2.353823398e-20,0.9999992922,7.078424543e-07,4.712502311e-21,-0.0024180363,-0.4562931997,0.3001902054,-1.520013616,105,-2007.952767,Bear,0
GLD,2013-07-09,120.8399963,121.5100021,120.0500031,120.6200027,8201400,0.009287930638,0.00924506304,0.3097440959,-0.06061145285,-0.2630292412,0,Bear,0,1,7.063787832e-17,1.378524417e-24,0.9999993023,6.97695694e-07,4.712759378e-21,-0.002608759834,-0.4818069787,0.297665056,-1.618621228,108,-1998.945337,Bear,0
GLD,2013-07-16,124.7600021,125.2099991,124.3300018,124.8899994,5577300,0.005717499458,0.005701216594,0.3289750681,-0.07514565258,-0.2369401797,0,Bear,0,1,9.935937488e-17,3.981426003e-24,0.9999993083,6.916686325e-07,4.713555303e-21,-0.00218546768,-0.4234757381,0.294620108,-1.437361968,113,-1977.60553,Bear,0
GLD,2013-07-23,128.6999969,130.1399994,128.3500061,129.7100067,8820100,0.006752642042,0.006729945074,0.2805984283,-0.06870905036,-0.2052570224,0,Bear,0,1,1.271188729e-11,1.041098144e-21,1,9.560792035e-12,4.916938414e-21,-0.001771948743,-0.3601561286,0.2932443236,-1.228177665,118,-1959.051,Bear,0
GLD,2013-07-30,127.9499969,128.3099976,127.2200012,128.1199951,4487700,-0.002724418932,-0.002728136916,0.2000136841,-0.04227336489,-0.2110351894,0,Bear,0,0.9999999033,9.667840071e-08,3.707843536e-15,0.9999999807,1.933822258e-08,7.415736242e-16,-0.0007269894525,-0.1673994986,0.2751886704,-0.608308105,115,-1928.47207,Bear,0
GLD,2013-08-06,124.3300018,124.5500031,123.5500031,123.9700012,6016200,-0.01376289395,-0.01385848062,0.1871107653,-0.02002034111,-0.2365909127,0,Bear,0,0.9999999642,2.954704432e-13,3.57546725e-08,0.9999999735,1.933828165e-08,7.150935241e-09,-0.0009710955247,-0.2170731987,0.2704636283,-0.8025966376,120,-1928.850855,Neutral,1
GLD,2013-08-13,128.4900055,128.6499939,127.3799973,127.7399979,7336100,-0.01076439996,-0.01082275526,0.1923862754,-0.00819247066,-0.1968563633,0,Neutral,1,3.131104694e-09,0.9999403878,5.960907781e-05,0.7999999741,0.1999880969,1.19289665e-05,-0.0005959915995,-0.1394554419,0.2680624013,-0.5202349947,126,-1939.826737,Bull,2
GLD,2013-08-20,132.0299988,133.1300049,132.0200043,132.4499969,7809100,0.00333309946,0.003327556996,0.1713610948,0.003668122084,-0.1523200195,0,Bull,2,0.0007359247905,0.2410455291,0.7582185461,0.6001471591,0.2481972027,0.1516556382,-0.0004524898518,-0.1077665297,0.265678324,-0.4056278588,132,-1961.697973,Bull,2
GLD,2013-08-27,136.9400024,137.5500031,136.5200043,136.75,11283300,0.009597660251,0.009551895301,0.163413813,0.01592805853,-0.1248,1,Bull,2,0.0589905618,8.479623012e-05,0.940924642,0.4119452715,0.248214162,0.3398405666,-5.675460725e-05,-0.01420037097,0.1356995464,-0.1046456775,247,-1985.956105,Bear,0
GLD,2013-09-04,134.6100006,134.8399963,133.7200012,134.6600037,7785400,-0.01290129402,-0.01298523849,0.1634741237,0.03364153459,-0.1381759766,2,Bear,0,0.999992649,1.876234175e-06,5.474793406e-06,0.4119438206,0.2482145179,0.3398416615,-0.001018449487,-0.2263604957,0.2148926661,-1.053365384,139,-2004.60309,Bear,0
GLD,2013-09-11,131.5800018,131.8099976,131.2599945,131.6999969,5046600,-0.0003036932082,-0.0003037393324,0.1721659122,0.04528933937,-0.1571200195,2,Bear,0,0.9999995586,4.433367035e-10,4.409891135e-07,0.4119437395,0.248214518,0.3398417426,-0.001159593519,-0.2533939184,0.2034213765,-1.245660228,145,-2012.827441,Bear,0
GLD,2013-09-18,125.3199997,132.1600037,125.1500015,132.0099945,24780000,0.04355726883,0.04263532751,0.2465964433,0.03812843257,-0.1551360352,2,Bear,0,0.9999794022,2.781075711e-13,2.059783522e-05,0.6119396193,0.0482264404,0.3398339403,-0.0007091850986,-0.1636554794,0.2130854711,-0.7680273958,146,-2016.163013,Bull,2
GLD,2013-09-25,127.5699997,129.2100067,127.5199966,128.7899933,7519100,0.008851555629,0.00881261026,0.2564625868,0.02146652402,-0.1673240136,2,Bull,2,0.01027822833,1.038260429e-07,0.9897216678,0.61384808,1.735534679e-05,0.3861345647,-0.0004403501485,-0.1050328251,0.1915819878,-0.5482395619,137,-2020.809273,Bull,2
GLD,2013-10-02,125.3700027,127.8099976,125.3399963,127.0599976,11994200,0.01982503647,0.01963107971,0.2791902102,0.0006024966018,-0.171383849,0,Bull,2,0.0637547731,5.342020316e-07,0.9362446927,0.6148009222,5.029411727e-07,0.3851985748,-0.0004044945651,-0.09690960954,0.2698784648,-0.3590861154,133,-2018.447007,Bull,2
GLD,2013-10-09,126.2099991,126.8899994,124.9700012,126.1100006,10705100,-0.01012559576,-0.01017720831,0.2660717511,-0.01274254747,-0.123931898,0,Bull,2,0.0007248907155,0.0009858503802,0.9982892589,0.4149473706,0.0001972977704,0.5848553317,-0.0005927806159,-0.1387588351,0.2671847524,-0.5193366534,133,-2013.898511,Bear,0
GLD,2013-10-16,123.5199966,123.8899994,122.5100021,123.5400009,8523400,-0.001535621403,-0.001536801678,0.1916338222,-0.02016550455,-0.1346921817,0,Bear,0,0.9033799458,0.0006805991797,0.09593945499,0.395623448,0.0003334175177,0.6040431345,-0.0008319112391,-0.1891252147,0.2656253867,-0.7119997718,133,-2018.886336,Bull,2
GLD,2013-10-23,128.5500031,129.0899963,128.3500061,128.6900024,5092200,-0.005025467101,-0.005038137228,0.2119186802,-0.02162752048,-0.09862016817,1,Bull,2,0.0001231941702,0.0002074296059,0.9996693762,0.1956522064,0.0003749034388,0.8039728901,-0.0002352664721,-0.05756389114,0.1365139064,-0.4216705292,235,-2026.504336,Bull,2
GLD,2013-10-30,130.8300018,131.2200012,128.8099976,129.6000061,8896000,-0.001309995865,-0.001310854659,0.1683297344,-0.01875998823,-0.09027095328,1,Bull,2,2.834733145e-06,5.480996542e-05,0.9999423553,0.1935971277,0.0003858446667,0.8060170276,-9.166835783e-05,-0.02283565403,0.1385923978,-0.1647684461,239,-2011.215252,Bull,2
GLD,2013-11-06,127.1100006,127.3600006,126.9199982,127.1999969,3544900,0.005056885288,0.005044142185,0.1715818459,-0.01866954412,-0.0888252766,1,Bull,2,3.303710547e-06,6.98442814e-05,0.999926852,0.1808468338,0.0003997066825,0.8187534595,-0.000263199476,-0.06417451538,0.1385539641,-0.4631734343,234,-1997.97586,Neutral,1
GLD,2013-11-13,122.9700012,123.2399979,122.3899994,122.8499985,5967000,0.003266651987,0.003261328071,0.171241109,-0.01271275572,-0.1016453494,1,Neutral,1,7.759419778e-06,0.9996092955,0.0003829451257,0.1807034076,0.2001243957,0.6191721967,-0.0005174937544,-0.1222631329,0.1399852648,-0.8734000193,211,-1998.167553,Bear,0
GLD,2013-11-20,121.6699982,122.4400024,119.7600021,120.1200027,14281000,-0.02301744019,-0.02328647786,0.1381855226,-0.01502057906,-0.1216087551,1,Bear,0,0.9993992447,0.0001391175058,0.0004616378327,0.1999072673,0.2000160994,0.6000766333,-0.0006009290665,-0.1405255015,0.1417347425,-0.9914682809,219,-1984.793411,Bear,0
GLD,2013-11-27,120.4899979,120.6900024,119.25,119.4599991,6144600,-0.003004511862,-0.003009034469,0.1292720331,-0.02503668872,-0.1264351072,1,Bear,0,0.9998990911,2.606048315e-05,7.484840872e-05,0.3998624467,0.1999798255,0.4001577277,-0.0006206954257,-0.1447960045,0.1402316731,-1.032548506,221,-1972.689442,Neutral,1
GLD,2013-12-05,118.1999969,119.2399979,117.4100037,118.3000031,10254700,-0.01383791302,-0.01393454947,0.1758125857,-0.03252981105,-0.1349177108,1,Neutral,1,0.0021293789,0.9976553929,0.0002152282199,0.4002877556,0.3994999421,0.2002123023,-0.0005873651781,-0.1375827053,0.1477604407,-0.9311200255,208,-1972.028937,Neutral,1
GLD,2013-12-12,118.6100006,118.8199997,118.0299988,118.2900009,8810800,-0.02126427008,-0.02149361169,0.1995595067,-0.03546291756,-0.1349908525,1,Neutral,1,0.02637400791,0.9734789708,0.0001470212815,0.4055618964,0.5941817674,0.0002563361737,-0.0005393750852,-0.1270897383,0.1496071539,-0.8494897136,214,-1970.459677,Bear,0
GLD,2013-12-19,115.9700012,116.0599976,114.5,114.8199997,15955400,-0.02372248024,-0.02400838897,0.1990276745,-0.038470235,-0.1603656329,0,Bear,0,0.9781454897,0.02183539316,1.911716906e-05,0.6011894425,0.398626987,0.0001835705824,-0.001827870887,-0.3691098141,0.2773793144,-1.330704184,135,-1978.008378,Bear,0
GLD,2013-12-27,117.3099976,117.3799973,116.8499985,117.1200027,4206200,0.003255138682,0.003249852187,0.2052129101,-0.03866049287,-0.1435465978,0,Bear,0,0.9974363566,0.002373521336,0.0001901220658,0.6007968648,0.3990738677,0.000129267429,-0.001783747121,-0.3620556814,0.2764064259,-1.309867093,136,-1978.775831,Bear,0
GLD,2014-01-06,119.7600021,120.3899994,117.1100006,119.5,10106500,0.001760408105,0.001758860403,0.1839169138,-0.03495254616,-0.126142596,0,Bear,0,0.6874791511,0.3107287121,0.001792136812,0.5383128768,0.4612143981,0.0004727251096,-0.001617457021,-0.3347545238,0.2736959257,-1.223089174,136,-1987.990403,Neutral,1
GLD,2014-01-13,120.2699966,121.0400009,120.1999969,121.0199966,5872700,0.006319594989,0.006299710081,0.1605891716,-0.03326606319,-0.1150274469,1,Neutral,1,9.26415658e-05,0.9998013137,0.0001060447111,0.5379055294,0.4616435822,0.0004508884079,-0.000388912267,-0.09335643755,0.148741216,-0.6276433665,224,-1988.901316,Neutral,1
GLD,2014-01-21,119.2300034,119.9700012,119.2300034,119.6999969,6763500,-0.01017120114,-0.01022328125,0.1338092106,-0.02371484112,-0.1246800954,1,Neutral,1,3.661998586e-05,0.9998637045,9.967551585e-05,0.5326380518,0.466920529,0.0004414192547,-0.0004601482258,-0.1094867997,0.1482735577,-0.7384108228,228,-1971.622282,Neutral,1
GLD,2014-01-28,121.3199997,121.4000015,120.4100037,120.9499969,5149500,-8.268961893e-05,-8.269303791e-05,0.1561733054,-0.00752074686,-0.1155393276,1,Neutral,1,3.607291235e-05,0.998525821,0.001438106122,0.3370161684,0.6622586145,0.0007252170453,-0.0005434898655,-0.1279944114,0.1473413614,-0.8686930143,228,-1963.335114,Neutral,1
GLD,2014-02-04,120.4100037,121.0899963,120.3899994,120.9899979,7027400,-0.002720094229,-0.002723800408,0.1634330843,0.003539784535,-0.1152468164,1,Neutral,1,0.0003402982521,0.9208163334,0.07884336839,0.1375969568,0.8459471769,0.01645586631,-0.0006240225916,-0.1455127462,0.1493275896,-0.974453191,228,-1972.647817,Bull,2
GLD,2014-02-11,123.3799973,124.75,123.3600006,124.3600006,11546000,0.01171495658,0.01164686773,0.1578839613,0.01093870134,-0.09060328621,2,Bull,2,1.581705331e-05,7.303587682e-05,0.9999111471,0.0001042899539,0.7838160417,0.2160796684,0.0006937303069,0.1910318561,0.1280393565,1.491977633,156,-1973.604523,Bull,2
GLD,2014-02-19,127.2600021,127.4499969,126.1600037,126.2699966,9384100,-0.008869739947,-0.00890931025,0.1551471167,0.02131525954,-0.07663622199,2,Bull,2,2.302878994e-06,1.780831429e-07,0.999997519,8.622221653e-05,0.5838558146,0.4160579632,0.0008062884728,0.2252987541,0.1294344959,1.740639174,156,-1973.613882,Bull,2
GLD,2014-02-26,128.4900055,128.7599945,127.4199982,128.1100006,7052900,-0.008513319761,-0.008549765062,0.140037676,0.03021256854,-0.06318098274,2,Bull,2,2.923782512e-07,1.93766544e-10,0.9999997074,7.895669501e-05,0.3838830737,0.6160379696,0.0007144816843,0.1972764885,0.1276479744,1.545472926,156,-1971.378906,Bull,2
GLD,2014-03-05,128.7100067,129.3399963,128.5800018,128.8899994,4878500,0.001632007506,0.001630677229,0.1302764178,0.03901096584,-0.04284868644,2,Bull,2,1.07765175e-14,1.134918799e-12,1,7.174211254e-05,0.1841779095,0.8157503484,0.001001140864,0.2869659839,0.1202975525,2.385468182,109,-1938.107888,Bull,2
GLD,2014-03-12,131.5599976,132.1199951,131.3899994,131.7599945,11094200,0.01463109416,0.0145250924,0.1403291798,0.04700623516,-0.001893796003,2,Bull,2,2.956493507e-15,3.987810361e-15,1,3.682462114e-06,1.464283097e-05,0.9999816747,0.001018840582,0.2927190963,0.1262334149,2.318871723,100,-1907.082898,Bull,2
GLD,2014-03-19,129.5500031,129.6799927,127.9400024,128.0899963,12932900,-0.01936915383,-0.01955919384,0.1601883213,0.04779098797,-0.03764094317,2,Bull,2,1.201653485e-14,2.136374951e-10,0.9999999998,5.190514542e-07,3.569833717e-08,0.9999994453,0.0006125107646,0.1669023955,0.1294346947,1.289471852,104,-1878.731063,Bull,2
GLD,2014-03-26,126.2699966,126.3799973,125.1299973,125.4100037,8575400,-0.007910766324,-0.007942222441,0.1641429339,0.03791510658,-0.05777612388,2,Bull,2,1.085966727e-07,1.188333697e-12,0.9999998914,8.019498992e-08,8.194625588e-11,0.9999999197,0.0005695623153,0.1543410982,0.1289521607,1.196886484,150,-1866.591685,Bull,2
GLD,2014-04-02,124.4100037,124.75,124.1900024,124.3199997,4907800,0.00753708007,0.007508818201,0.1430634611,0.02458967682,-0.06596548464,2,Bull,2,9.931096596e-08,3.071657624e-09,0.9999998976,4.158153288e-08,6.575244718e-10,0.9999999578,0.0004948698866,0.1328167287,0.1279459463,1.038069064,155,-1848.231428,Bull,2
GLD,2014-04-09,125.4599991,126.7200012,125.3300018,126.3199997,5305600,0.001824120577,0.00182245889,0.1369627992,0.01147549736,-0.05093918931,2,Bull,2,5.839120669e-08,9.052240314e-07,0.9999990364,5.325977206e-08,1.817021038e-07,0.999999765,0.0005720004378,0.1550505513,0.1235475645,1.254986708,151,-1846.058752,Bull,2
GLD,2014-04-16,125.3700027,125.5699997,125.0299988,125.5400009,4071300,0.0003984624481,0.000398383083,0.1308632895,-0.001923036848,-0.05679943532,2,Bull,2,1.13125378e-09,0.0006989253368,0.9993010735,5.348602222e-08,0.0001399667695,0.9998599797,0.0004292791693,0.1142464543,0.1291509884,0.8845960505,126,-1830.236724,Bull,2
GLD,2014-04-24,122.8700027,125.1200027,122.8399963,124.5599976,8754200,0.006464087012,0.0064432844,0.1154677904,-0.009305455193,-0.06416234525,2,Bull,2,7.624709881e-08,0.01857942455,0.9814204992,6.873543958e-08,0.003855851637,0.9961440796,0.0003530705578,0.09305199674,0.127549102,0.7295386271,131,-1835.595398,Bull,2
GLD,2014-05-01,123.1699982,123.8300018,123.0599976,123.8000031,6687300,-0.003381083278,-0.003386812057,0.1123138258,-0.0106648258,-0.06987229621,2,Bull,2,5.053352227e-08,0.02125663747,0.978743312,5.71228095e-08,0.00810717913,0.9918927637,0.000295089118,0.07719717319,0.125983496,0.6127562392,136,-1840.223903,Bull,2
